,country,year,sex,age,suicides_no,population,percentage
20901,Japan,1991,male,5-14 years,22.0,7928000.0,0.0002774974772956609
20902,Japan,1991,male,55-74 years,3779.0,11126000.0,0.03396548624842711
20903,Japan,1991,male,75+ years,1354.0,2311000.0,0.0585893552574643
20904,Japan,1992,female,15-24 years,440.0,9292000.0,0.004735256134309083
20905,Japan,1992,female,25-34 years,633.0,7810000.0,0.008104993597951344
20906,Japan,1992,female,35-54 years,1998.0,18131000.0,0.011019800341955767
20907,Japan,1992,female,5-14 years,32.0,7341000.0,0.0004359079144530718
20908,Japan,1992,female,55-74 years,2555.0,13232000.0,0.01930925030229746
20909,Japan,1992,female,75+ years,1702.0,4072000.0,0.041797642436149314
20910,Japan,1992,male,15-24 years,996.0,9743000.0,0.01022272400697937
20911,Japan,1992,male,25-34 years,1501.0,7985000.0,0.018797745773324985
20912,Japan,1992,male,35-54 years,5269.0,18135000.0,0.029054314860766473
20913,Japan,1992,male,5-14 years,52.0,7720000.0,0.0006735751295336787
20914,Japan,1992,male,55-74 years,4155.0,11475000.0,0.03620915032679738
20915,Japan,1992,male,75+ years,1423.0,2375000.0,0.059915789473684214
20916,Japan,1993,female,15-24 years,404.0,9233000.0,0.004375609227769956
20917,Japan,1993,female,25-34 years,598.0,7933000.0,0.0075381318542795915
20918,Japan,1993,female,35-54 years,1955.0,18064000.0,0.010822630646589903
20919,Japan,1993,female,5-14 years,18.0,7142000.0,0.0002520302436292355
20920,Japan,1993,female,55-74 years,2418.0,13512000.0,0.01789520426287744
20921,Japan,1993,female,75+ years,1566.0,4227000.0,0.037047551454932576
20922,Japan,1993,male,15-24 years,974.0,9691000.0,0.010050562377463625
20923,Japan,1993,male,25-34 years,1473.0,8120000.0,0.01814039408866995
20924,Japan,1993,male,35-54 years,5472.0,18083000.0,0.03026046563070287
20925,Japan,1993,male,5-14 years,32.0,7513000.0,0.00042592839078929855
20926,Japan,1993,male,55-74 years,4185.0,11787000.0,0.035505217612624075
20927,Japan,1993,male,75+ years,1258.0,2430000.0,0.05176954732510288
20928,Japan,1994,female,15-24 years,463.0,9111000.0,0.005081769289869389
20929,Japan,1994,female,25-34 years,670.0,8050000.0,0.008322981366459627
20930,Japan,1994,female,35-54 years,1846.0,18077000.0,0.01021187143884494
20931,Japan,1994,female,5-14 years,21.0,6960000.0,0.0003017241379310345
20932,Japan,1994,female,55-74 years,2314.0,13742000.0,0.01683888808033765
20933,Japan,1994,female,75+ years,1538.0,4368000.0,0.03521062271062271
20934,Japan,1994,male,15-24 years,1147.0,9582000.0,0.011970361093717387
20935,Japan,1994,male,25-34 years,1631.0,8250000.0,0.01976969696969697
20936,Japan,1994,male,35-54 years,5439.0,18084000.0,0.030076310550763107
20937,Japan,1994,male,5-14 years,55.0,7318000.0,0.0007515714676141022
20938,Japan,1994,male,55-74 years,4256.0,12046000.0,0.03533123028391167
20939,Japan,1994,male,75+ years,1364.0,2476000.0,0.05508885298869144
20940,Japan,1995,female,15-24 years,488.0,8925300.0,0.005467603329860061
20941,Japan,1995,female,25-34 years,667.0,8178700.0,0.008155330309217846
20942,Japan,1995,female,35-54 years,1984.0,17984000.0,0.01103202846975089
20943,Japan,1995,female,5-14 years,23.0,6792300.0,0.00033861873003253687
20944,Japan,1995,female,55-74 years,2426.0,14003800.0,0.017323869235493224
20945,Japan,1995,female,75+ years,1582.0,4592800.0,0.03444521860303083
20946,Japan,1995,male,15-24 years,1050.0,9332000.0,0.011251607372481784
20947,Japan,1995,male,25-34 years,1692.0,8404400.0,0.02013231164628052
20948,Japan,1995,male,35-54 years,5507.0,18054500.0,0.0305020908914675
20949,Japan,1995,male,5-14 years,43.0,7125500.0,0.0006034664234088836
20950,Japan,1995,male,55-74 years,4429.0,12402300.0,0.03571111809906227
20951,Japan,1995,male,75+ years,1358.0,2553900.0,0.053173577665531144
20952,Japan,1996,female,15-24 years,474.0,8725000.0,0.005432664756446991
20953,Japan,1996,female,25-34 years,698.0,8370000.0,0.008339307048984468
20954,Japan,1996,female,35-54 years,1944.0,17810000.0,0.010915216170690623
20955,Japan,1996,female,5-14 years,23.0,6643000.0,0.000346229113352401
20956,Japan,1996,female,55-74 years,2513.0,14347000.0,0.017515856973583325
20957,Japan,1996,female,75+ years,1614.0,4812000.0,0.033541147132169574
20958,Japan,1996,male,15-24 years,1036.0,9147000.0,0.011326117852847928
20959,Japan,1996,male,25-34 years,1690.0,8610000.0,0.019628339140534263
20960,Japan,1996,male,35-54 years,5725.0,17896000.0,0.03199038891372374
20961,Japan,1996,male,5-14 years,41.0,6972000.0,0.0005880665519219736
20962,Japan,1996,male,55-74 years,4870.0,12820000.0,0.03798751950078003
20963,Japan,1996,male,75+ years,1339.0,2633000.0,0.05085453854918344
20964,Japan,1997,female,15-24 years,468.0,8489000.0,0.005513016845329249
20965,Japan,1997,female,25-34 years,798.0,8575000.0,0.009306122448979591
20966,Japan,1997,female,35-54 years,2045.0,17605000.0,0.01161601817665436
20967,Japan,1997,female,5-14 years,19.0,6494000.0,0.00029257776408992916
20968,Japan,1997,female,55-74 years,2570.0,14670000.0,0.017518745739604633
20969,Japan,1997,female,75+ years,1674.0,5041000.0,0.03320769688553858
20970,Japan,1997,male,15-24 years,1011.0,8911000.0,0.011345527999102233
20971,Japan,1997,male,25-34 years,1813.0,8830000.0,0.020532276330690827
20972,Japan,1997,male,35-54 years,5984.0,17698000.0,0.03381173013899876
20973,Japan,1997,male,5-14 years,34.0,6818000.0,0.0004986799647990613
20974,Japan,1997,male,55-74 years,5435.0,13212000.0,0.04113684529215864
20975,Japan,1997,male,75+ years,1429.0,2717000.0,0.052594773647405224
20976,Japan,1998,female,15-24 years,612.0,8231000.0,0.00743530555218078
20977,Japan,1998,female,25-34 years,1050.0,8787000.0,0.011949470809149881
20978,Japan,1998,female,35-54 years,2385.0,17467000.0,0.01365431957405393
20979,Japan,1998,female,5-14 years,28.0,6337000.0,0.00044184945557834937
20980,Japan,1998,female,55-74 years,3292.0,14950000.0,0.02202006688963211
20981,Japan,1998,female,75+ years,2013.0,5285000.0,0.03808893093661306
20982,Japan,1998,male,15-24 years,1453.0,8649000.0,0.01679963001503064
20983,Japan,1998,male,25-34 years,2462.0,9051000.0,0.027201414208374766
20984,Japan,1998,male,35-54 years,8384.0,17557000.0,0.047753032978299255
20985,Japan,1998,male,5-14 years,66.0,6655000.0,0.0009917355371900827
20986,Japan,1998,male,55-74 years,7981.0,13546000.0,0.0589177617008711
20987,Japan,1998,male,75+ years,1732.0,2823000.0,0.06135317038611406
20988,Japan,1999,female,15-24 years,581.0,7974000.0,0.0072861800852771505
20989,Japan,1999,female,25-34 years,1036.0,8959000.0,0.011563790601629646
20990,Japan,1999,female,35-54 years,2313.0,17316000.0,0.013357588357588358
20991,Japan,1999,female,5-14 years,29.0,6193000.0,0.0004682706281285323
20992,Japan,1999,female,55-74 years,3146.0,15244000.0,0.020637627919181317
20993,Japan,1999,female,75+ years,1881.0,5516000.0,0.034100797679477886
20994,Japan,1999,male,15-24 years,1385.0,8383000.0,0.016521531671239414
20995,Japan,1999,male,25-34 years,2595.0,9242000.0,0.028078338022073143
20996,Japan,1999,male,35-54 years,8340.0,17403000.0,0.047922771935873125
20997,Japan,1999,male,5-14 years,44.0,6505000.0,0.0006764027671022291
20998,Japan,1999,male,55-74 years,7971.0,13851000.0,0.05754819146632012
20999,Japan,1999,male,75+ years,1794.0,2954000.0,0.06073121191604604
21000,Japan,2000,female,15-24 years,531.0,7669997.0,0.006923079630930756
21001,Japan,2000,female,25-34 years,1027.0,8975013.0,0.011442880361287499
21002,Japan,2000,female,35-54 years,2172.0,17380248.0,0.012496944807692043
21003,Japan,2000,female,5-14 years,16.0,6090721.0,0.00026269467933270955
21004,Japan,2000,female,55-74 years,3032.0,15357610.0,0.019742655269928067
21005,Japan,2000,female,75+ years,1796.0,5792695.0,0.031004566958902552
21006,Japan,2000,male,15-24 years,1273.0,8063415.0,0.01578735560553438
21007,Japan,2000,male,25-34 years,2454.0,9260089.0,0.026500825208051457
21008,Japan,2000,male,35-54 years,8023.0,17540437.0,0.04574002346691818
21009,Japan,2000,male,5-14 years,58.0,6401260.0,0.0009060716171503735
21010,Japan,2000,male,55-74 years,7988.0,14034032.0,0.056918781430739224
21011,Japan,2000,male,75+ years,1619.0,3187143.0,0.050797846221521906
21012,Japan,2001,female,15-24 years,522.0,7460000.0,0.006997319034852546
21013,Japan,2001,female,25-34 years,1013.0,9178000.0,0.011037263020265854
21014,Japan,2001,female,35-54 years,2148.0,17363000.0,0.012371134020618558
21015,Japan,2001,female,5-14 years,22.0,5990000.0,0.0003672787979966611
21016,Japan,2001,female,55-74 years,2870.0,15379000.0,0.018661811561219845
21017,Japan,2001,female,75+ years,1689.0,6095000.0,0.02771123872026251
21018,Japan,2001,male,15-24 years,1146.0,7856000.0,0.014587576374745418
21019,Japan,2001,male,25-34 years,2388.0,9466000.0,0.02522712867103317
21020,Japan,2001,male,35-54 years,7913.0,17516000.0,0.04517583923270153
21021,Japan,2001,male,5-14 years,39.0,6295000.0,0.0006195393169181891
21022,Japan,2001,male,55-74 years,7690.0,14064000.0,0.05467861205915814
21023,Japan,2001,male,75+ years,1692.0,3404000.0,0.04970622796709753
21024,Japan,2002,female,15-24 years,461.0,7274000.0,0.0063376409128402525
21025,Japan,2002,female,25-34 years,1005.0,9124000.0,0.011014905743095134
21026,Japan,2002,female,35-54 years,2187.0,17125000.0,0.01277080291970803
21027,Japan,2002,female,5-14 years,12.0,5917000.0,0.0002028054757478452
21028,Japan,2002,female,55-74 years,2919.0,15754000.0,0.018528627650120606
21029,Japan,2002,female,75+ years,1664.0,6387000.0,0.026052919993737277
21030,Japan,2002,male,15-24 years,1131.0,7671000.0,0.014743840438013295
21031,Japan,2002,male,25-34 years,2444.0,9406000.0,0.025983414841590474
21032,Japan,2002,male,35-54 years,8202.0,17249000.0,0.04755058264247203
21033,Japan,2002,male,5-14 years,25.0,6215000.0,0.0004022526146419952
21034,Japan,2002,male,55-74 years,7956.0,14446000.0,0.055074068946421154
21035,Japan,2002,male,75+ years,1709.0,3621000.0,0.0471969069317868
21036,Japan,2003,female,15-24 years,556.0,7089000.0,0.00784313725490196
21037,Japan,2003,female,25-34 years,1132.0,9059000.0,0.01249586047025058
21038,Japan,2003,female,35-54 years,2227.0,16840000.0,0.013224465558194775
21039,Japan,2003,female,5-14 years,33.0,5858000.0,0.0005633321952884943
21040,Japan,2003,female,55-74 years,3100.0,16200000.0,0.0191358024691358
21041,Japan,2003,female,75+ years,1643.0,6676000.0,0.024610545236668665
21042,Japan,2003,male,15-24 years,1158.0,7483000.0,0.015475076840839236
21043,Japan,2003,male,25-34 years,2910.0,9349000.0,0.031126323670980855
21044,Japan,2003,male,35-54 years,8948.0,16966000.0,0.052740775668985024
21045,Japan,2003,male,5-14 years,32.0,6151000.0,0.0005202406112827183
21046,Japan,2003,male,55-74 years,8409.0,14889000.0,0.056477936731815434
21047,Japan,2003,male,75+ years,1733.0,3835000.0,0.045189048239895696
21048,Japan,2004,female,15-24 years,579.0,6905000.0,0.008385228095582911
21049,Japan,2004,female,25-34 years,1088.0,8932000.0,0.012180922525750112
21050,Japan,2004,female,35-54 years,2045.0,16564000.0,0.012346051678338566
21051,Japan,2004,female,5-14 years,22.0,5807000.0,0.00037885310831754776
21052,Japan,2004,female,55-74 years,2941.0,16631000.0,0.01768384342492935
21053,Japan,2004,female,75+ years,1595.0,6977000.0,0.02286082843629067
21054,Japan,2004,male,15-24 years,1233.0,7289000.0,0.01691590067224585
21055,Japan,2004,male,25-34 years,2677.0,9241000.0,0.028968726328319445
21056,Japan,2004,male,35-54 years,8056.0,16685000.0,0.04828288882229548
21057,Japan,2004,male,5-14 years,27.0,6097000.0,0.000442840741348204
21058,Japan,2004,male,55-74 years,7895.0,15316000.0,0.05154740141028989
21059,Japan,2004,male,75+ years,1876.0,4056000.0,0.046252465483234716
21060,Japan,2005,female,15-24 years,643.0,6672938.0,0.009635935475498198
21061,Japan,2005,female,25-34 years,1140.0,8705334.0,0.013095419429053498
21062,Japan,2005,female,35-54 years,2114.0,16388567.0,0.01289923640059561
21063,Japan,2005,female,5-14 years,16.0,5794794.0,0.0002761099014046056
21064,Japan,2005,female,55-74 years,2786.0,17011318.0,0.01637733184459899
21065,Japan,2005,female,75+ years,1600.0,7307828.0,0.021894330298961606
21066,Japan,2005,male,15-24 years,1243.0,7043709.0,0.01764695276309683
21067,Japan,2005,male,25-34 years,2862.0,8984855.0,0.0318536025344872
21068,Japan,2005,male,35-54 years,8073.0,16566953.0,0.04872954006690307
21069,Japan,2005,male,5-14 years,29.0,6095375.0,0.00047577056374710334
21070,Japan,2005,male,55-74 years,8005.0,15797130.0,0.05067376162632073
21071,Japan,2005,male,75+ years,1858.0,4288706.0,0.04332309092765976
21072,Japan,2006,female,15-24 years,635.0,6548000.0,0.009697617593158216
21073,Japan,2006,female,25-34 years,1133.0,8473000.0,0.013371887171013808
21074,Japan,2006,female,35-54 years,2193.0,16320000.0,0.0134375
21075,Japan,2006,female,5-14 years,20.0,5767000.0,0.0003468007629616785
21076,Japan,2006,female,55-74 years,2866.0,17213000.0,0.016650206239470167
21077,Japan,2006,female,75+ years,1639.0,7608000.0,0.021543112513144058
21078,Japan,2006,male,15-24 years,1257.0,6916000.0,0.018175245806824752
21079,Japan,2006,male,25-34 years,2667.0,8758000.0,0.030452158026946792
21080,Japan,2006,male,35-54 years,7436.0,16519000.0,0.04501483140625946
21081,Japan,2006,male,5-14 years,57.0,6066000.0,0.0009396636993076161
21082,Japan,2006,male,55-74 years,7921.0,16002000.0,0.049500062492188475
21083,Japan,2006,male,75+ years,1945.0,4512000.0,0.0431072695035461
21084,Japan,2007,female,15-24 years,596.0,6430000.0,0.00926905132192846
21085,Japan,2007,female,25-34 years,1084.0,8212000.0,0.01320019483682416
21086,Japan,2007,female,35-54 years,2303.0,16325000.0,0.01410719754977029
21087,Japan,2007,female,5-14 years,16.0,5732000.0,0.0002791346824842987
21088,Japan,2007,female,55-74 years,3108.0,17338000.0,0.017925943015342023
21089,Japan,2007,female,75+ years,1691.0,7913000.0,0.0213698976368002
21090,Japan,2007,male,15-24 years,1252.0,6795000.0,0.018425312729948493
21091,Japan,2007,male,25-34 years,2596.0,8501000.0,0.03053758381366898
21092,Japan,2007,male,35-54 years,7599.0,16557000.0,0.04589599565138612
21093,Japan,2007,male,5-14 years,31.0,6027000.0,0.0005143520822963332
21094,Japan,2007,male,55-74 years,8184.0,16130000.0,0.05073775573465592
21095,Japan,2007,male,75+ years,2205.0,4744000.0,0.04647976391231029
21096,Japan,2008,female,15-24 years,652.0,6293000.0,0.010360718258382329
21097,Japan,2008,female,25-34 years,1203.0,7933000.0,0.015164502710197909
21098,Japan,2008,female,35-54 years,2237.0,16400000.0,0.013640243902439023
21099,Japan,2008,female,5-14 years,18.0,5689000.0,0.0003164000703111267
21100,Japan,2008,female,55-74 years,2885.0,17395000.0,0.016585225639551594
21101,Japan,2008,female,75+ years,1673.0,8207000.0,0.0203850371633971
21102,Japan,2008,male,15-24 years,1343.0,6650000.0,0.02019548872180451
21103,Japan,2008,male,25-34 years,2651.0,8234000.0,0.032195773621569106
21104,Japan,2008,male,35-54 years,7344.0,16657000.0,0.04408957195173201
21105,Japan,2008,male,5-14 years,41.0,5982000.0,0.0006853895018388499
21106,Japan,2008,male,55-74 years,7894.0,16197000.0,0.048737420509970986
21107,Japan,2008,male,75+ years,2132.0,4965000.0,0.042940584088620344
21108,Japan,2009,female,15-24 years,605.0,6163000.0,0.009816647736491968
21109,Japan,2009,female,25-34 years,1085.0,7679000.0,0.014129443938012761
21110,Japan,2009,female,35-54 years,2328.0,16517000.0,0.014094569231700672
21111,Japan,2009,female,5-14 years,21.0,5627000.0,0.00037320063977252534
21112,Japan,2009,female,55-74 years,2820.0,17413000.0,0.016194796990754035
21113,Japan,2009,female,75+ years,1649.0,8488000.0,0.019427426955702168
21114,Japan,2009,male,15-24 years,1326.0,6514000.0,0.020356155971753147
21115,Japan,2009,male,25-34 years,2657.0,7987000.0,0.03326655815700513
21116,Japan,2009,male,35-54 years,7799.0,16796000.0,0.04643367468444868
21117,Japan,2009,male,5-14 years,34.0,5914000.0,0.0005749070003381806
21118,Japan,2009,male,55-74 years,7983.0,16224000.0,0.049204881656804735
21119,Japan,2009,male,75+ years,2216.0,5174000.0,0.04282953227676846
21120,Japan,2010,female,15-24 years,508.0,6008624.0,0.008454514710855596
21121,Japan,2010,female,25-34 years,1008.0,7545642.0,0.013358704269298756
21122,Japan,2010,female,35-54 years,2404.0,16781836.0,0.014325011875935387
21123,Japan,2010,female,5-14 years,21.0,5578687.0,0.00037643266238095093
21124,Japan,2010,female,55-74 years,2879.0,17525806.0,0.01642720454625596
21125,Japan,2010,female,75+ years,1686.0,8804107.0,0.019150153445431774
21126,Japan,2010,male,15-24 years,1315.0,6324856.0,0.020790987178206113
21127,Japan,2010,male,25-34 years,2543.0,7822984.0,0.03250677746496733
21128,Japan,2010,male,35-54 years,7351.0,17131261.0,0.04290985935010855
21129,Japan,2010,male,5-14 years,42.0,5855595.0,0.0007172627205262659
21130,Japan,2010,male,55-74 years,7466.0,16402437.0,0.0455176264356327
21131,Japan,2010,male,75+ years,2188.0,5345432.0,0.04093214542809636
21132,Japan,2011,female,15-24 years,616.0,5931000.0,0.010386106895970325
21133,Japan,2011,female,25-34 years,1112.0,7314000.0,0.015203718895269346
21134,Japan,2011,female,35-54 years,2598.0,16861000.0,0.015408338769942471
21135,Japan,2011,female,5-14 years,22.0,5519000.0,0.0003986229389382134
21136,Japan,2011,female,55-74 years,2883.0,17447000.0,0.016524330830515275
21137,Japan,2011,female,75+ years,1754.0,9092000.0,0.019291684997800266
21138,Japan,2011,male,15-24 years,1304.0,6246000.0,0.020877361511367275
21139,Japan,2011,male,25-34 years,2404.0,7588000.0,0.03168160253031102
21140,Japan,2011,male,35-54 years,6975.0,17224000.0,0.04049581978634464
21141,Japan,2011,male,5-14 years,52.0,5792000.0,0.0008977900552486187
21142,Japan,2011,male,55-74 years,6858.0,16343000.0,0.041962919904546286
21143,Japan,2011,male,75+ years,2188.0,5570000.0,0.0392818671454219
21144,Japan,2012,female,15-24 years,495.0,5873000.0,0.008428401157840966
21145,Japan,2012,female,25-34 years,931.0,7110000.0,0.013094233473980308
21146,Japan,2012,female,35-54 years,2242.0,16937000.0,0.013237291137745764
21147,Japan,2012,female,5-14 years,20.0,5458000.0,0.00036643459142543056
21148,Japan,2012,female,55-74 years,2636.0,17342000.0,0.015200092261561526
21149,Japan,2012,female,75+ years,1612.0,9362000.0,0.017218543046357615
21150,Japan,2012,male,15-24 years,1294.0,6185000.0,0.020921584478577202
21151,Japan,2012,male,25-34 years,2244.0,7384000.0,0.03039003250270856
21152,Japan,2012,male,35-54 years,6413.0,17318000.0,0.037030834969396006
21153,Japan,2012,male,5-14 years,55.0,5729000.0,0.0009600279280851807
21154,Japan,2012,male,55-74 years,6134.0,16254000.0,0.03773840285468193
21155,Japan,2012,male,75+ years,2262.0,5783000.0,0.03911464637731281
21156,Japan,2013,female,15-24 years,467.0,5834000.0,0.008004799451491258
21157,Japan,2013,female,25-34 years,850.0,6913000.0,0.012295674815564879
21158,Japan,2013,female,35-54 years,2242.0,16974000.0,0.013208436432190409
