,Year,Entity,variable,value
19485,2016,Wales,Conflict & terrorism,0.0
19486,2016,Belgium,Conflict & terrorism,70.00000022937985
19487,2016,Western Sub-Saharan Africa,Conflict & terrorism,6348.064041491681
19488,2016,Venezuela,Conflict & terrorism,9.000000003688461
19489,2016,Australia,Conflict & terrorism,0.0
19490,2016,Bhutan,Conflict & terrorism,0.0
19491,2016,Albania,Conflict & terrorism,0.0
19492,2016,Afghanistan,Conflict & terrorism,28050.86678837669
19493,2016,Angola,Conflict & terrorism,31.00000004754134
19494,2016,United Arab Emirates,Conflict & terrorism,0.0
19495,2016,Australasia & Oceania,Conflict & terrorism,
19496,2016,Austria,Conflict & terrorism,0.0
19497,2016,Belize,Conflict & terrorism,0.0
19498,2016,Uzbekistan,Conflict & terrorism,0.0
19499,2016,United States Virgin Islands,Conflict & terrorism,0.0
19500,2016,Bermuda,Conflict & terrorism,0.0
19501,2016,Belarus,Conflict & terrorism,0.0
19502,2016,Azerbaijan,Conflict & terrorism,138.0000084000577
19503,2016,Australasia,Conflict & terrorism,0.0
19504,2016,Vanuatu,Conflict & terrorism,0.0
19505,2016,Algeria,Conflict & terrorism,92.00000004303814
19506,2016,Barbados,Conflict & terrorism,0.0
19507,2016,Benin,Conflict & terrorism,13.000000163148274
19508,2016,Antigua and Barbuda,Conflict & terrorism,0.0
19509,2016,Andorra,Conflict & terrorism,0.0
19510,2016,Bahamas,Conflict & terrorism,0.0
19511,2016,United States,Conflict & terrorism,67.99999951073832
19512,2016,American Samoa,Conflict & terrorism,0.0
19513,2016,Bangladesh,Conflict & terrorism,151.00000005123854
19514,2016,Nepal,Conflict & terrorism,5.999999998839549
19515,2016,Eastern Sub-Saharan Africa,Conflict & terrorism,6092.827191353558
19516,2016,Eritrea,Conflict & terrorism,25.00000055655385
19517,2016,Lithuania,Conflict & terrorism,0.0
19518,2016,South Asia,Conflict & terrorism,4106.821176397617
19519,2016,Estonia,Conflict & terrorism,0.0
19520,2016,Libya,Conflict & terrorism,1830.0000114196905
19521,2016,Eswatini,Conflict & terrorism,0.0
19522,2016,Liberia,Conflict & terrorism,13.000000170254133
19523,2016,Panama,Conflict & terrorism,0.0
19524,2016,South America,Conflict & terrorism,
19525,2016,Ethiopia,Conflict & terrorism,776.9977021379013
19526,2016,Fiji,Conflict & terrorism,0.0
19527,2016,South Korea,Conflict & terrorism,0.0
19528,2016,South Africa,Conflict & terrorism,84.99999960372
19529,2016,Finland,Conflict & terrorism,0.0
19530,2016,Lebanon,Conflict & terrorism,47.00000143580572
19531,2016,France,Conflict & terrorism,182.00000101854167
19532,2016,Papua New Guinea,Conflict & terrorism,0.0
19533,2016,Gabon,Conflict & terrorism,0.0
19534,2016,Zimbabwe,Conflict & terrorism,5.999999989106968
19535,2016,Somalia,Conflict & terrorism,2583.001550804993
19536,2016,Solomon Islands,Conflict & terrorism,0.0
19537,2016,Gambia,Conflict & terrorism,0.0
19538,2016,Latvia,Conflict & terrorism,0.0
19539,2016,Paraguay,Conflict & terrorism,9.999999836706971
19540,2016,Lesotho,Conflict & terrorism,0.0
19541,2016,South Sudan,Conflict & terrorism,1562.9993727264905
19542,2016,Palestine,Conflict & terrorism,198.9999347065488
19543,2016,Equatorial Guinea,Conflict & terrorism,0.0
19544,2016,Denmark,Conflict & terrorism,0.9999999996050783
19545,2016,Norway,Conflict & terrorism,0.0
19546,2016,Djibouti,Conflict & terrorism,0.0
19547,2016,Spain,Conflict & terrorism,0.0
19548,2016,Dominica,Conflict & terrorism,0.0
19549,2016,Malawi,Conflict & terrorism,21.999999811181173
19550,2016,Dominican Republic,Conflict & terrorism,0.0
19551,2016,Oceania,Conflict & terrorism,0.0
19552,2016,Southern Sub-Saharan Africa,Conflict & terrorism,90.99999959282673
19553,2016,East Asia,Conflict & terrorism,26.426281397943654
19554,2016,Madagascar,Conflict & terrorism,173.9999991715717
19555,2016,Southern Latin America,Conflict & terrorism,1.0000446309239452
19556,2016,Eastern Europe,Conflict & terrorism,607.9117491288707
19557,2016,Israel,Conflict & terrorism,27.000000162773
19558,2016,Luxembourg,Conflict & terrorism,0.0
19559,2016,Oman,Conflict & terrorism,0.0
19560,2016,"Southeast Asia, East Asia, and Oceania",Conflict & terrorism,1244.033170852247
19561,2016,Ecuador,Conflict & terrorism,1.000000000098915
19562,2016,Pakistan,Conflict & terrorism,1905.9999873377783
19563,2016,Egypt,Conflict & terrorism,366.9999990806698
19564,2016,Southeast Asia,Conflict & terrorism,1217.6068894543032
19565,2016,Low-middle SDI,Conflict & terrorism,40818.49438375192
19566,2016,El Salvador,Conflict & terrorism,0.0
19567,2016,Low SDI,Conflict & terrorism,51977.14601234912
19568,2016,England,Conflict & terrorism,2.000000003658446
19569,2016,Slovenia,Conflict & terrorism,0.0
19570,2016,Sri Lanka,Conflict & terrorism,0.0
19571,2016,Georgia,Conflict & terrorism,1.000000000058658
19572,2016,Latin America and Caribbean,Conflict & terrorism,128.2610210459221
19573,2016,High-income Asia Pacific,Conflict & terrorism,22.99999998423053
19574,2016,Kazakhstan,Conflict & terrorism,9.999999989925996
19575,2016,Saudi Arabia,Conflict & terrorism,1978.9997728666328
19576,2016,High-middle SDI,Conflict & terrorism,7465.125521232335
19577,2016,Puerto Rico,Conflict & terrorism,0.0
19578,2016,Sao Tome and Principe,Conflict & terrorism,0.0
19579,2016,Honduras,Conflict & terrorism,1.9999999988370285
19580,2016,Jordan,Conflict & terrorism,68.99999743967176
19581,2016,Samoa,Conflict & terrorism,0.0
19582,2016,Hungary,Conflict & terrorism,0.0
19583,2016,Japan,Conflict & terrorism,22.99999998423053
19584,2016,High-income,Conflict & terrorism,494.416293725474
19585,2016,Iceland,Conflict & terrorism,0.0
19586,2016,Saint Vincent and the Grenadines,Conflict & terrorism,0.0
19587,2016,India,Conflict & terrorism,2043.82118900976
19588,2016,Indonesia,Conflict & terrorism,30.99999983267819
19589,2016,Jamaica,Conflict & terrorism,0.0
19590,2016,Saint Lucia,Conflict & terrorism,0.0
19591,2016,Iran,Conflict & terrorism,121.9999995858278
19592,2016,Italy,Conflict & terrorism,0.9999999999482548
19593,2016,Romania,Conflict & terrorism,0.0
19594,2016,Rwanda,Conflict & terrorism,8.000000081635129
19595,2016,Iraq,Conflict & terrorism,28579.909196631983
19596,2016,Ireland,Conflict & terrorism,2.0000000040116137
19597,2016,Qatar,Conflict & terrorism,0.0
19598,2016,Portugal,Conflict & terrorism,0.0
19599,2016,High SDI,Conflict & terrorism,469.0000008526488
19600,2016,Kenya,Conflict & terrorism,202.99999519091784
19601,2016,Slovakia,Conflict & terrorism,0.0
19602,2016,Ghana,Conflict & terrorism,27.00000018897545
19603,2016,Laos,Conflict & terrorism,7.000000006448013
19604,2016,Greece,Conflict & terrorism,66.00000022437855
19605,2016,Peru,Conflict & terrorism,22.00000001737472
19606,2016,Greenland,Conflict & terrorism,0.0
19607,2016,Singapore,Conflict & terrorism,0.0
19608,2016,Sierra Leone,Conflict & terrorism,2.9999999932206864
19609,2016,Kyrgyzstan,Conflict & terrorism,1.000000000357685
19610,2016,Grenada,Conflict & terrorism,0.0
19611,2016,Guam,Conflict & terrorism,0.0
19612,2016,Philippines,Conflict & terrorism,841.0000064343013
19613,2016,Seychelles,Conflict & terrorism,0.0
19614,2016,Guatemala,Conflict & terrorism,0.0
19615,2016,Kuwait,Conflict & terrorism,1.0000000003125746
19616,2016,Guinea,Conflict & terrorism,1.0000000006429397
19617,2016,Kosovo,Conflict & terrorism,
19618,2016,Serbia,Conflict & terrorism,0.0
19619,2016,Poland,Conflict & terrorism,0.0
19620,2016,Guinea-Bissau,Conflict & terrorism,0.0
19621,2016,Guyana,Conflict & terrorism,0.0
19622,2016,Senegal,Conflict & terrorism,17.000000029459738
19623,2016,Haiti,Conflict & terrorism,6.999999977688102
19624,2016,Kiribati,Conflict & terrorism,0.0
19625,2016,Scotland,Conflict & terrorism,0.9999999986835294
19626,2016,Germany,Conflict & terrorism,39.000000007489255
19627,2016,Malaysia,Conflict & terrorism,5.99999999860662
19628,2016,Russia,Conflict & terrorism,245.5387037456753
19629,2016,Cape Verde,Conflict & terrorism,0.0
19630,2016,Tunisia,Conflict & terrorism,118.00000119649624
19631,2016,Central America & Caribbean,Conflict & terrorism,
19632,2016,Chad,Conflict & terrorism,29.000000032495706
19633,2016,Nicaragua,Conflict & terrorism,0.0
19634,2016,Burkina Faso,Conflict & terrorism,87.00000058767765
19635,2016,Chile,Conflict & terrorism,0.0
19636,2016,Mexico,Conflict & terrorism,0.0
19637,2016,Turkey,Conflict & terrorism,2548.000042052851
19638,2016,Nigeria,Conflict & terrorism,4961.000098917304
19639,2016,China,Conflict & terrorism,25.99999995475832
19640,2016,Mozambique,Conflict & terrorism,57.00000015992583
19641,2016,Colombia,Conflict & terrorism,75.99999981470903
19642,2016,Mauritius,Conflict & terrorism,0.0
19643,2016,Togo,Conflict & terrorism,0.0
19644,2016,Taiwan,Conflict & terrorism,0.0
19645,2016,Mauritania,Conflict & terrorism,0.0
19646,2016,Bulgaria,Conflict & terrorism,0.0
19647,2016,Tajikistan,Conflict & terrorism,1.0000000001869167
19648,2016,Central Europe,Conflict & terrorism,2.999999946288366
19649,2016,North Korea,Conflict & terrorism,0.0
19650,2016,Niger,Conflict & terrorism,339.9999936342263
19651,2016,Montenegro,Conflict & terrorism,0.0
19652,2016,North Africa and Middle East,Conflict & terrorism,137146.06770664905
19653,2016,Democratic Republic of Congo,Conflict & terrorism,1244.0000544767402
19654,2016,Central Asia,Conflict & terrorism,270.9999974876757
19655,2016,Cambodia,Conflict & terrorism,1.9999999947438547
19656,2016,Thailand,Conflict & terrorism,110.999999919567
19657,2016,"Central Europe, Eastern Europe, and Central Asia",Conflict & terrorism,881.9117465628335
19658,2016,Middle East & North Africa,Conflict & terrorism,
19659,2016,Central Latin America,Conflict & terrorism,86.99999981723448
19660,2016,Morocco,Conflict & terrorism,3.000000002454685
19661,2016,Timor,Conflict & terrorism,0.0
19662,2016,Micronesia (country),Conflict & terrorism,0.0
19663,2016,Tropical Latin America,Conflict & terrorism,10.999999838470274
19664,2016,Tanzania,Conflict & terrorism,43.00000028030201
19665,2016,Cameroon,Conflict & terrorism,702.9999603999272
19666,2016,Central Sub-Saharan Africa,Conflict & terrorism,1822.9999412753143
19667,2016,North America,Conflict & terrorism,69.00121293800069
19668,2016,Burundi,Conflict & terrorism,365.999966172072
19669,2016,Myanmar,Conflict & terrorism,215.0000044666093
19670,2016,Syria,Conflict & terrorism,55472.16964365733
19671,2016,North Macedonia,Conflict & terrorism,0.0
19672,2016,Mongolia,Conflict & terrorism,0.0
19673,2016,Botswana,Conflict & terrorism,0.0
19674,2016,Uganda,Conflict & terrorism,264.99999632449186
19675,2016,Cuba,Conflict & terrorism,0.0
19676,2016,Trinidad and Tobago,Conflict & terrorism,0.0
19677,2016,Mali,Conflict & terrorism,136.99999817237608
19678,2016,Caribbean,Conflict & terrorism,7.261021372743678
19679,2016,Northern Mariana Islands,Conflict & terrorism,0.0
19680,2016,Cyprus,Conflict & terrorism,0.0
19681,2016,Netherlands,Conflict & terrorism,2.999999985194349
19682,2016,Czechia,Conflict & terrorism,0.0
19683,2016,Tonga,Conflict & terrorism,0.0
19684,2016,Bosnia and Herzegovina,Conflict & terrorism,0.0
19685,2016,Sudan,Conflict & terrorism,2329.9999960989608
19686,2016,Maldives,Conflict & terrorism,0.0
19687,2016,Ukraine,Conflict & terrorism,362.3730453831949
19688,2016,Sub-Saharan Africa,Conflict & terrorism,14354.8911737134
19689,2016,Comoros,Conflict & terrorism,0.0
19690,2016,Northern Ireland,Conflict & terrorism,5.99999993764221
19691,2016,Suriname,Conflict & terrorism,0.0
19692,2016,Malta,Conflict & terrorism,0.0
19693,2016,Moldova,Conflict & terrorism,0.0
19694,2016,New Zealand,Conflict & terrorism,0.0
19695,2016,Switzerland,Conflict & terrorism,0.0
19696,2016,Brunei,Conflict & terrorism,0.0
19697,2016,Congo,Conflict & terrorism,60.99999998799701
19698,2016,Canada,Conflict & terrorism,1.0000000000847613
19699,2016,Brazil,Conflict & terrorism,1.0000000017633073
19700,2016,Turkmenistan,Conflict & terrorism,0.0
19701,2016,Costa Rica,Conflict & terrorism,0.0
19702,2016,Central African Republic,Conflict & terrorism,486.99988676303633
19703,2016,Sweden,Conflict & terrorism,1.000000002773752
19704,2016,Cote d'Ivoire,Conflict & terrorism,17.000000013381385
19705,2016,Namibia,Conflict & terrorism,0.0
19706,2016,Croatia,Conflict & terrorism,2.999999946288366
19707,2016,Marshall Islands,Conflict & terrorism,0.0
19708,2016,Middle SDI,Conflict & terrorism,57492.92913903816
19709,2017,Antigua and Barbuda,Conflict & terrorism,0.0
19710,2017,Poland,Conflict & terrorism,0.0
19711,2017,Niger,Conflict & terrorism,308.0000017361532
19712,2017,Kiribati,Conflict & terrorism,0.0
19713,2017,Afghanistan,Conflict & terrorism,1662.0001270913262
19714,2017,Malaysia,Conflict & terrorism,0.0
19715,2017,Montenegro,Conflict & terrorism,0.0
19716,2017,Israel,Conflict & terrorism,20.99999970283272
19717,2017,Romania,Conflict & terrorism,0.0
19718,2017,Netherlands,Conflict & terrorism,0.0
19719,2017,Argentina,Conflict & terrorism,0.0
19720,2017,Italy,Conflict & terrorism,0.0
19721,2017,Namibia,Conflict & terrorism,0.999999999566624
19722,2017,Jamaica,Conflict & terrorism,0.0
19723,2017,Myanmar,Conflict & terrorism,30.99999996997404
19724,2017,Kenya,Conflict & terrorism,390.9993270879537
19725,2017,Qatar,Conflict & terrorism,0.0
19726,2017,Japan,Conflict & terrorism,3.9999999494694025
19727,2017,Mozambique,Conflict & terrorism,172.00001072290058
19728,2017,Jordan,Conflict & terrorism,34.999999633159234
19729,2017,Nicaragua,Conflict & terrorism,0.0
19730,2017,Kazakhstan,Conflict & terrorism,0.0
19731,2017,Western Europe,Conflict & terrorism,21.021781886807908
19732,2017,Portugal,Conflict & terrorism,0.0
19733,2017,Morocco,Conflict & terrorism,2.000000000324456
19734,2017,New Zealand,Conflict & terrorism,0.0
19735,2017,Puerto Rico,Conflict & terrorism,0.0
19736,2017,Paraguay,Conflict & terrorism,0.0
19737,2017,Mongolia,Conflict & terrorism,0.0
19738,2017,Mauritania,Conflict & terrorism,2.0000000063344934
19739,2017,Lithuania,Conflict & terrorism,0.0
19740,2017,Andorra,Conflict & terrorism,0.0
19741,2017,Pakistan,Conflict & terrorism,473.9999983596303
19742,2017,North Macedonia,Conflict & terrorism,0.0
19743,2017,Low SDI,Conflict & terrorism,36427.99465068999
19744,2017,Marshall Islands,Conflict & terrorism,0.0
19745,2017,Low-middle SDI,Conflict & terrorism,41879.089360519465
19746,2017,Algeria,Conflict & terrorism,134.99999627289623
19747,2017,Oman,Conflict & terrorism,0.0
19748,2017,Malta,Conflict & terrorism,0.0
19749,2017,Luxembourg,Conflict & terrorism,0.0
19750,2017,Yemen,Conflict & terrorism,16810.957359950706
19751,2017,Andean Latin America,Conflict & terrorism,0.0
19752,2017,Northern Ireland,Conflict & terrorism,0.0
19753,2017,Mali,Conflict & terrorism,869.9999615538577
19754,2017,Oceania,Conflict & terrorism,0.0
19755,2017,Madagascar,Conflict & terrorism,172.00001442482278
19756,2017,Northern Mariana Islands,Conflict & terrorism,0.0
19757,2017,Malawi,Conflict & terrorism,11.999999948293686
19758,2017,Norway,Conflict & terrorism,0.0
19759,2017,Maldives,Conflict & terrorism,0.0
19760,2017,American Samoa,Conflict & terrorism,0.0
19761,2017,Palestine,Conflict & terrorism,127.99999390919508
19762,2017,Libya,Conflict & terrorism,1525.0000783453204
19763,2017,Mauritius,Conflict & terrorism,0.0
19764,2017,Liberia,Conflict & terrorism,3.9999999756258817
19765,2017,Philippines,Conflict & terrorism,1137.999999207473
19766,2017,Nigeria,Conflict & terrorism,4057.9995968383296
19767,2017,Kuwait,Conflict & terrorism,0.0
19768,2017,Moldova,Conflict & terrorism,0.0
19769,2017,Angola,Conflict & terrorism,55.999999814992506
19770,2017,Kyrgyzstan,Conflict & terrorism,0.0
19771,2017,Peru,Conflict & terrorism,0.0
19772,2017,Middle SDI,Conflict & terrorism,43086.30580355891
19773,2017,Zambia,Conflict & terrorism,0.9999999996783864
19774,2017,Laos,Conflict & terrorism,2.0000000046003508
19775,2017,Latin America and Caribbean,Conflict & terrorism,0.0
19776,2017,Kosovo,Conflict & terrorism,
19777,2017,North Africa and Middle East,Conflict & terrorism,103640.20019631732
19778,2017,Latvia,Conflict & terrorism,0.0
19779,2017,Micronesia (country),Conflict & terrorism,0.0
19780,2017,Western Sub-Saharan Africa,Conflict & terrorism,6222.060834949632
19781,2017,Papua New Guinea,Conflict & terrorism,0.0
19782,2017,North America,Conflict & terrorism,8.850515402614993
19783,2017,Lebanon,Conflict & terrorism,386.0000491293249
19784,2017,Mexico,Conflict & terrorism,0.0
19785,2017,Lesotho,Conflict & terrorism,4.000000053423166
19786,2017,Panama,Conflict & terrorism,0.0
19787,2017,Albania,Conflict & terrorism,0.0
19788,2017,North Korea,Conflict & terrorism,0.0
19789,2017,Middle East & North Africa,Conflict & terrorism,
19790,2017,Bolivia,Conflict & terrorism,0.0
19791,2017,Guam,Conflict & terrorism,0.0
19792,2017,Ireland,Conflict & terrorism,0.0
19793,2017,United States Virgin Islands,Conflict & terrorism,0.0
19794,2017,Suriname,Conflict & terrorism,0.0
19795,2017,Cote d'Ivoire,Conflict & terrorism,24.00000011240621
19796,2017,Sweden,Conflict & terrorism,0.0
19797,2017,Costa Rica,Conflict & terrorism,0.0
19798,2017,Congo,Conflict & terrorism,24.99999949414177
19799,2017,Switzerland,Conflict & terrorism,0.0
19800,2017,Comoros,Conflict & terrorism,0.0
19801,2017,Syria,Conflict & terrorism,41378.345280580135
19802,2017,Colombia,Conflict & terrorism,0.0
19803,2017,Belgium,Conflict & terrorism,0.0
19804,2017,China,Conflict & terrorism,0.0
19805,2017,Taiwan,Conflict & terrorism,0.0
19806,2017,Chile,Conflict & terrorism,0.0
19807,2017,Chad,Conflict & terrorism,296.9999732020789
19808,2017,Belarus,Conflict & terrorism,0.0
19809,2017,United States,Conflict & terrorism,8.850360520141443
19810,2017,Croatia,Conflict & terrorism,0.0
19811,2017,Sudan,Conflict & terrorism,1367.000425546648
19812,2017,Bangladesh,Conflict & terrorism,118.99999964758574
19813,2017,East Asia,Conflict & terrorism,0.0
19814,2017,Southern Sub-Saharan Africa,Conflict & terrorism,73.9999998618992
19815,2017,Dominican Republic,Conflict & terrorism,0.0
19816,2017,Uruguay,Conflict & terrorism,0.0
19817,2017,Dominica,Conflict & terrorism,0.0
19818,2017,Spain,Conflict & terrorism,0.0
19819,2017,Djibouti,Conflict & terrorism,0.9999999972867212
19820,2017,Denmark,Conflict & terrorism,0.0
19821,2017,Sri Lanka,Conflict & terrorism,0.9999999999837286
19822,2017,Democratic Republic of Congo,Conflict & terrorism,2790.999445945435
19823,2017,Barbados,Conflict & terrorism,0.0
19824,2017,Sub-Saharan Africa,Conflict & terrorism,22846.45262731332
19825,2017,Czechia,Conflict & terrorism,0.0
19826,2017,Cyprus,Conflict & terrorism,0.0
19827,2017,Cuba,Conflict & terrorism,0.0
19828,2017,Southern Latin America,Conflict & terrorism,0.0
19829,2017,Tajikistan,Conflict & terrorism,0.0
19830,2017,Central Sub-Saharan Africa,Conflict & terrorism,4751.005412060023
19831,2017,Cambodia,Conflict & terrorism,1.0000000001032583
19832,2017,Bermuda,Conflict & terrorism,0.0
19833,2017,Burundi,Conflict & terrorism,236.99994351639185
19834,2017,Tunisia,Conflict & terrorism,25.000000500340303
19835,2017,Burkina Faso,Conflict & terrorism,99.00000142913154
19836,2017,Turkey,Conflict & terrorism,2966.0007910907184
19837,2017,Bulgaria,Conflict & terrorism,0.0
19838,2017,Bhutan,Conflict & terrorism,0.0
19839,2017,United Arab Emirates,Conflict & terrorism,0.0
19840,2017,Brunei,Conflict & terrorism,0.0
19841,2017,Turkmenistan,Conflict & terrorism,0.0
19842,2017,Brazil,Conflict & terrorism,0.0
19843,2017,Botswana,Conflict & terrorism,0.0
19844,2017,Uganda,Conflict & terrorism,27.999999873413948
19845,2017,Bosnia and Herzegovina,Conflict & terrorism,0.0
19846,2017,Tropical Latin America,Conflict & terrorism,0.0
19847,2017,Belize,Conflict & terrorism,0.0
19848,2017,Cameroon,Conflict & terrorism,446.00002531950935
19849,2017,Canada,Conflict & terrorism,0.0
19850,2017,Tanzania,Conflict & terrorism,42.999999730855805
19851,2017,Central Latin America,Conflict & terrorism,0.0
19852,2017,"Central Europe, Eastern Europe, and Central Asia",Conflict & terrorism,609.0000117194583
19853,2017,Thailand,Conflict & terrorism,32.99999997301389
19854,2017,Benin,Conflict & terrorism,12.999999940289698
19855,2017,Central Europe,Conflict & terrorism,0.0
19856,2017,Central Asia,Conflict & terrorism,0.0
19857,2017,Timor,Conflict & terrorism,0.0
19858,2017,Central America & Caribbean,Conflict & terrorism,
19859,2017,Togo,Conflict & terrorism,20.99999978556676
19860,2017,Central African Republic,Conflict & terrorism,1879.005966805449
19861,2017,Caribbean,Conflict & terrorism,0.0
19862,2017,United Kingdom,Conflict & terrorism,0.0
19863,2017,Tonga,Conflict & terrorism,0.0
19864,2017,Cape Verde,Conflict & terrorism,0.0
19865,2017,Trinidad and Tobago,Conflict & terrorism,0.0
19866,2017,Eastern Europe,Conflict & terrorism,609.0000117194583
19867,2017,Eastern Sub-Saharan Africa,Conflict & terrorism,11799.386380441809
19868,2017,"Southeast Asia, East Asia, and Oceania",Conflict & terrorism,1231.6205399981268
19869,2017,Vietnam,Conflict & terrorism,0.0
19870,2017,High SDI,Conflict & terrorism,12.85036046961084
19871,2017,Australasia & Oceania,Conflict & terrorism,
19872,2017,Scotland,Conflict & terrorism,0.0
19873,2017,Haiti,Conflict & terrorism,0.0
19874,2017,Senegal,Conflict & terrorism,0.0
19875,2017,Guyana,Conflict & terrorism,0.0
19876,2017,Guinea-Bissau,Conflict & terrorism,0.0
19877,2017,Australia,Conflict & terrorism,0.0
19878,2017,Serbia,Conflict & terrorism,0.0
19879,2017,Guinea,Conflict & terrorism,28.00000012728104
19880,2017,Guatemala,Conflict & terrorism,0.0
19881,2017,Seychelles,Conflict & terrorism,0.0
19882,2017,Ukraine,Conflict & terrorism,478.00001172191867
19883,2017,Grenada,Conflict & terrorism,0.0
19884,2017,High-income,Conflict & terrorism,33.872297238892266
19885,2017,Venezuela,Conflict & terrorism,0.0
19886,2017,Saudi Arabia,Conflict & terrorism,2588.9995949343
19887,2017,Sao Tome and Principe,Conflict & terrorism,0.0
19888,2017,Iraq,Conflict & terrorism,33240.11405039822
19889,2017,Armenia,Conflict & terrorism,0.0
19890,2017,Rwanda,Conflict & terrorism,3.999999998170945
19891,2017,Iran,Conflict & terrorism,93.99999948357662
19892,2017,Wales,Conflict & terrorism,0.0
19893,2017,Indonesia,Conflict & terrorism,23.999999816927875
19894,2017,Saint Lucia,Conflict & terrorism,0.0
19895,2017,India,Conflict & terrorism,766.0000036472311
19896,2017,Saint Vincent and the Grenadines,Conflict & terrorism,0.0
19897,2017,Iceland,Conflict & terrorism,0.0
19898,2017,Hungary,Conflict & terrorism,0.0
19899,2017,Samoa,Conflict & terrorism,0.0
19900,2017,Honduras,Conflict & terrorism,0.0
19901,2017,Australasia,Conflict & terrorism,0.0
19902,2017,High-middle SDI,Conflict & terrorism,8208.015214500441
19903,2017,High-income Asia Pacific,Conflict & terrorism,3.9999999494694025
19904,2017,Sierra Leone,Conflict & terrorism,0.0
19905,2017,Greenland,Conflict & terrorism,0.0
19906,2017,Singapore,Conflict & terrorism,0.0
19907,2017,Eswatini,Conflict & terrorism,0.0
19908,2017,Estonia,Conflict & terrorism,0.0
19909,2017,Bahamas,Conflict & terrorism,0.0
19910,2017,South Asia,Conflict & terrorism,1359.0000016544473
19911,2017,Eritrea,Conflict & terrorism,0.0
19912,2017,South Korea,Conflict & terrorism,0.0
19913,2017,Equatorial Guinea,Conflict & terrorism,0.0
19914,2017,Uzbekistan,Conflict & terrorism,0.0
19915,2017,England,Conflict & terrorism,0.0
19916,2017,South Sudan,Conflict & terrorism,4224.991816859614
19917,2017,El Salvador,Conflict & terrorism,0.0
19918,2017,Egypt,Conflict & terrorism,1188.9998334643476
19919,2017,Southeast Asia,Conflict & terrorism,1231.6205399981268
19920,2017,Bahrain,Conflict & terrorism,10.999998758301189
19921,2017,Ecuador,Conflict & terrorism,0.0
19922,2017,Nepal,Conflict & terrorism,0.0
19923,2017,South America,Conflict & terrorism,
19924,2017,Ethiopia,Conflict & terrorism,1061.0002022056246
19925,2017,South Africa,Conflict & terrorism,63.99999982964868
19926,2017,Greece,Conflict & terrorism,0.0
19927,2017,Ghana,Conflict & terrorism,48.99999985782824
19928,2017,Slovakia,Conflict & terrorism,0.0
19929,2017,Germany,Conflict & terrorism,0.0
19930,2017,Austria,Conflict & terrorism,0.0
19931,2017,Georgia,Conflict & terrorism,0.0
19932,2017,Slovenia,Conflict & terrorism,0.0
19933,2017,Russia,Conflict & terrorism,130.99999999753942
19934,2017,Gambia,Conflict & terrorism,3.0000000156571454
19935,2017,Azerbaijan,Conflict & terrorism,0.0
19936,2017,Gabon,Conflict & terrorism,0.0
19937,2017,Vanuatu,Conflict & terrorism,0.0
19938,2017,France,Conflict & terrorism,0.0
19939,2017,Somalia,Conflict & terrorism,5444.991151944242
19940,2017,Finland,Conflict & terrorism,0.0
19941,2017,Fiji,Conflict & terrorism,0.0
19942,2017,Solomon Islands,Conflict & terrorism,0.0
19943,2017,Zimbabwe,Conflict & terrorism,4.999999979260797
19944,1990,Barbados,Poisonings,2.1271503540388315
19945,1990,Burkina Faso,Poisonings,226.71259768111187
19946,1990,Switzerland,Poisonings,16.17856220159083
19947,1990,Azerbaijan,Poisonings,104.93304080904996
19948,1990,Fiji,Poisonings,4.85700910961083
19949,1990,High-income Asia Pacific,Poisonings,1635.4416231860027
19950,1990,Vietnam,Poisonings,769.7064655929901
19951,1990,Micronesia (country),Poisonings,1.2515811077936283
19952,1990,England,Poisonings,228.5655021142772
19953,1990,Scotland,Poisonings,32.10521899130465
19954,1990,Austria,Poisonings,38.598268771458194
19955,1990,Lebanon,Poisonings,41.35920177046382
19956,1990,High-middle SDI,Poisonings,25885.49357813073
19957,1990,Timor,Poisonings,6.852749785703333
19958,1990,Niger,Poisonings,206.195719383625
19959,1990,Saudi Arabia,Poisonings,207.47065677755404
19960,1990,Peru,Poisonings,384.73800994092926
19961,1990,Honduras,Poisonings,93.1235146871188
19962,1990,Mauritius,Poisonings,2.3525361481291687
19963,1990,Dominican Republic,Poisonings,76.62550416163911
19964,1990,High-income,Poisonings,5956.502744876387
19965,1990,Australia,Poisonings,49.59027102436322
19966,1990,Malta,Poisonings,1.132389975971619
19967,1990,Mozambique,Poisonings,416.84553620379785
19968,1990,Cuba,Poisonings,55.40852862740778
19969,1990,Guyana,Poisonings,11.60441882568953
19970,1990,Sweden,Poisonings,74.7570736423493
19971,1990,Bahrain,Poisonings,1.6479850600828148
19972,1990,Equatorial Guinea,Poisonings,10.065021051527191
19973,1990,Serbia,Poisonings,72.53513108330736
19974,1990,Haiti,Poisonings,189.88642520942915
19975,1990,Norway,Poisonings,13.179430274608793
19976,1990,Southeast Asia,Poisonings,3563.8639811689336
19977,1990,Venezuela,Poisonings,119.6036364464504
19978,1990,Lesotho,Poisonings,35.08869046879596
19979,1990,Paraguay,Poisonings,22.656888994346875
19980,1990,High SDI,Poisonings,7445.806223967269
19981,1990,"Central Europe, Eastern Europe, and Central Asia",Poisonings,16562.75746606957
19982,1990,Sri Lanka,Poisonings,164.99587994523344
19983,1990,Bahamas,Poisonings,2.129065135125107
19984,1990,Madagascar,Poisonings,218.8593959354708
